time(s)	cellId	rnti	lcid	packetSize
0.534882	1	1	4	1030
0.534922	1	1	4	1030
0.534962	1	1	4	1030
0.535002	1	1	4	1030
0.535042	1	1	4	1030
0.535082	1	1	4	1030
0.535122	1	1	4	1030
0.535162	1	1	4	1030
0.535202	1	1	4	1030
0.535242	1	1	4	1030
0.535282	1	1	4	1030
0.535322	1	1	4	1030
0.535362	1	1	4	1030
0.535402	1	1	4	1030
0.535442	1	1	4	1030
0.535482	1	1	4	1030
0.535522	1	1	4	1030
0.535562	1	1	4	1030
0.535602	1	1	4	1030
0.535642	1	1	4	1030
0.535682	1	1	4	1030
0.535722	1	1	4	1030
0.535762	1	1	4	1030
0.535802	1	1	4	1030
0.535842	1	1	4	1030
0.535882	1	1	4	1030
0.535922	1	1	4	1030
0.535962	1	1	4	1030
0.536002	1	1	4	1030
0.536042	1	1	4	1030
0.536082	1	1	4	1030
0.536122	1	1	4	1030
0.536162	1	1	4	1030
0.536202	1	1	4	1030
0.536242	1	1	4	1030
0.536282	1	1	4	1030
0.536322	1	1	4	1030
0.536362	1	1	4	1030
0.536402	1	1	4	1030
0.536442	1	1	4	1030
0.536482	1	1	4	1030
0.536522	1	1	4	1030
0.536562	1	1	4	1030
0.536602	1	1	4	1030
0.536642	1	1	4	1030
0.536682	1	1	4	1030
0.536722	1	1	4	1030
0.536762	1	1	4	1030
0.536802	1	1	4	1030
0.536842	1	1	4	1030
0.536882	1	1	4	1030
0.536922	1	1	4	1030
0.536962	1	1	4	1030
0.537002	1	1	4	1030
0.537042	1	1	4	1030
0.537082	1	1	4	1030
0.537122	1	1	4	1030
0.537162	1	1	4	1030
0.537202	1	1	4	1030
0.537242	1	1	4	1030
0.537282	1	1	4	1030
0.537322	1	1	4	1030
0.537362	1	1	4	1030
0.537402	1	1	4	1030
0.537442	1	1	4	1030
0.537482	1	1	4	1030
0.537522	1	1	4	1030
0.537562	1	1	4	1030
0.537602	1	1	4	1030
0.537642	1	1	4	1030
0.537682	1	1	4	1030
0.537722	1	1	4	1030
0.537762	1	1	4	1030
0.537802	1	1	4	1030
0.537842	1	1	4	1030
0.537882	1	1	4	1030
0.537922	1	1	4	1030
0.537962	1	1	4	1030
0.538002	1	1	4	1030
0.538042	1	1	4	1030
0.538082	1	1	4	1030
0.538122	1	1	4	1030
0.538162	1	1	4	1030
0.538202	1	1	4	1030
0.538242	1	1	4	1030
0.538282	1	1	4	1030
0.538322	1	1	4	1030
0.538362	1	1	4	1030
0.538402	1	1	4	1030
0.538442	1	1	4	1030
0.538482	1	1	4	1030
0.538522	1	1	4	1030
0.538562	1	1	4	1030
0.538602	1	1	4	1030
0.538642	1	1	4	1030
0.538682	1	1	4	1030
0.538722	1	1	4	1030
0.538762	1	1	4	1030
0.538802	1	1	4	1030
0.538842	1	1	4	1030
0.538882	1	1	4	1030
0.538922	1	1	4	1030
0.538962	1	1	4	1030
0.539002	1	1	4	1030
0.539042	1	1	4	1030
0.539082	1	1	4	1030
0.539122	1	1	4	1030
0.539162	1	1	4	1030
0.539202	1	1	4	1030
0.539242	1	1	4	1030
0.539282	1	1	4	1030
0.539322	1	1	4	1030
0.539362	1	1	4	1030
0.539402	1	1	4	1030
0.539442	1	1	4	1030
0.539482	1	1	4	1030
0.539522	1	1	4	1030
0.539562	1	1	4	1030
0.539602	1	1	4	1030
0.539642	1	1	4	1030
0.539682	1	1	4	1030
0.539722	1	1	4	1030
0.539762	1	1	4	1030
0.539802	1	1	4	1030
0.539842	1	1	4	1030
0.539882	1	1	4	1030
0.539922	1	1	4	1030
0.539962	1	1	4	1030
0.540002	1	1	4	1030
0.540042	1	1	4	1030
0.540082	1	1	4	1030
0.540122	1	1	4	1030
0.540162	1	1	4	1030
0.540202	1	1	4	1030
0.540242	1	1	4	1030
0.540282	1	1	4	1030
0.540322	1	1	4	1030
0.540362	1	1	4	1030
0.540402	1	1	4	1030
0.540442	1	1	4	1030
0.540482	1	1	4	1030
0.540522	1	1	4	1030
0.540562	1	1	4	1030
0.540602	1	1	4	1030
0.540642	1	1	4	1030
0.540682	1	1	4	1030
0.540722	1	1	4	1030
0.540762	1	1	4	1030
0.540802	1	1	4	1030
0.540842	1	1	4	1030
0.540882	1	1	4	1030
0.540922	1	1	4	1030
0.540962	1	1	4	1030
0.541002	1	1	4	1030
0.541042	1	1	4	1030
0.541082	1	1	4	1030
0.541122	1	1	4	1030
0.541162	1	1	4	1030
0.541202	1	1	4	1030
0.541242	1	1	4	1030
0.541282	1	1	4	1030
0.541322	1	1	4	1030
0.541362	1	1	4	1030
0.541402	1	1	4	1030
0.541442	1	1	4	1030
0.541482	1	1	4	1030
0.541522	1	1	4	1030
0.541562	1	1	4	1030
0.541602	1	1	4	1030
0.541642	1	1	4	1030
0.541682	1	1	4	1030
0.541722	1	1	4	1030
0.541762	1	1	4	1030
0.541802	1	1	4	1030
0.541842	1	1	4	1030
0.541882	1	1	4	1030
0.541922	1	1	4	1030
0.541962	1	1	4	1030
0.542002	1	1	4	1030
0.542042	1	1	4	1030
0.542082	1	1	4	1030
0.542122	1	1	4	1030
0.542162	1	1	4	1030
0.542202	1	1	4	1030
0.542242	1	1	4	1030
0.542282	1	1	4	1030
0.542322	1	1	4	1030
0.542362	1	1	4	1030
0.542402	1	1	4	1030
0.542442	1	1	4	1030
0.542482	1	1	4	1030
0.542522	1	1	4	1030
0.542562	1	1	4	1030
0.542602	1	1	4	1030
0.542642	1	1	4	1030
0.542682	1	1	4	1030
0.542722	1	1	4	1030
0.542762	1	1	4	1030
0.542802	1	1	4	1030
0.542842	1	1	4	1030
0.542882	1	1	4	1030
0.542922	1	1	4	1030
0.542962	1	1	4	1030
0.543002	1	1	4	1030
0.543042	1	1	4	1030
0.543082	1	1	4	1030
0.543122	1	1	4	1030
0.543162	1	1	4	1030
0.543202	1	1	4	1030
0.543242	1	1	4	1030
0.543282	1	1	4	1030
0.543322	1	1	4	1030
0.543362	1	1	4	1030
0.543402	1	1	4	1030
0.543442	1	1	4	1030
0.543482	1	1	4	1030
0.543522	1	1	4	1030
0.543562	1	1	4	1030
0.543602	1	1	4	1030
0.543642	1	1	4	1030
0.543682	1	1	4	1030
0.543722	1	1	4	1030
0.543762	1	1	4	1030
0.543802	1	1	4	1030
0.543842	1	1	4	1030
0.543882	1	1	4	1030
0.543922	1	1	4	1030
0.543962	1	1	4	1030
0.544002	1	1	4	1030
0.544042	1	1	4	1030
0.544082	1	1	4	1030
0.544122	1	1	4	1030
0.544162	1	1	4	1030
0.544202	1	1	4	1030
0.544242	1	1	4	1030
0.544282	1	1	4	1030
0.544322	1	1	4	1030
0.544362	1	1	4	1030
0.544402	1	1	4	1030
0.544442	1	1	4	1030
0.544482	1	1	4	1030
0.544522	1	1	4	1030
0.544562	1	1	4	1030
0.544602	1	1	4	1030
0.544642	1	1	4	1030
0.544682	1	1	4	1030
0.544722	1	1	4	1030
0.544762	1	1	4	1030
0.544802	1	1	4	1030
0.544842	1	1	4	1030
0.544882	1	1	4	1030
0.544922	1	1	4	1030
0.544962	1	1	4	1030
0.545002	1	1	4	1030
0.545042	1	1	4	1030
0.545082	1	1	4	1030
0.545122	1	1	4	1030
0.545162	1	1	4	1030
0.545202	1	1	4	1030
0.545242	1	1	4	1030
0.545282	1	1	4	1030
0.545322	1	1	4	1030
0.545362	1	1	4	1030
0.545402	1	1	4	1030
0.545442	1	1	4	1030
0.545482	1	1	4	1030
0.545522	1	1	4	1030
0.545562	1	1	4	1030
0.545602	1	1	4	1030
0.545642	1	1	4	1030
0.545682	1	1	4	1030
0.545722	1	1	4	1030
0.545762	1	1	4	1030
0.545802	1	1	4	1030
0.545842	1	1	4	1030
0.545882	1	1	4	1030
0.545922	1	1	4	1030
0.545962	1	1	4	1030
0.546002	1	1	4	1030
0.546042	1	1	4	1030
0.546082	1	1	4	1030
0.546122	1	1	4	1030
0.546162	1	1	4	1030
0.546202	1	1	4	1030
0.546242	1	1	4	1030
0.546282	1	1	4	1030
0.546322	1	1	4	1030
0.546362	1	1	4	1030
0.546402	1	1	4	1030
0.546442	1	1	4	1030
0.546482	1	1	4	1030
0.546522	1	1	4	1030
0.546562	1	1	4	1030
0.546602	1	1	4	1030
0.546642	1	1	4	1030
0.546682	1	1	4	1030
0.546722	1	1	4	1030
0.546762	1	1	4	1030
0.546802	1	1	4	1030
0.546842	1	1	4	1030
0.546882	1	1	4	1030
0.546922	1	1	4	1030
0.546962	1	1	4	1030
0.547002	1	1	4	1030
0.547042	1	1	4	1030
0.547082	1	1	4	1030
0.547122	1	1	4	1030
0.547162	1	1	4	1030
0.547202	1	1	4	1030
0.547242	1	1	4	1030
0.547282	1	1	4	1030
0.547322	1	1	4	1030
0.547362	1	1	4	1030
0.547402	1	1	4	1030
0.547442	1	1	4	1030
0.547482	1	1	4	1030
0.547522	1	1	4	1030
0.547562	1	1	4	1030
0.547602	1	1	4	1030
0.547642	1	1	4	1030
0.547682	1	1	4	1030
0.547722	1	1	4	1030
0.547762	1	1	4	1030
0.547802	1	1	4	1030
0.547842	1	1	4	1030
0.547882	1	1	4	1030
0.547922	1	1	4	1030
0.547962	1	1	4	1030
0.548002	1	1	4	1030
0.548042	1	1	4	1030
0.548082	1	1	4	1030
0.548122	1	1	4	1030
0.548162	1	1	4	1030
0.548202	1	1	4	1030
0.548242	1	1	4	1030
0.548282	1	1	4	1030
0.548322	1	1	4	1030
0.548362	1	1	4	1030
0.548402	1	1	4	1030
0.548442	1	1	4	1030
0.548482	1	1	4	1030
0.548522	1	1	4	1030
0.548562	1	1	4	1030
0.548602	1	1	4	1030
0.548642	1	1	4	1030
0.548682	1	1	4	1030
0.548722	1	1	4	1030
0.548762	1	1	4	1030
0.548802	1	1	4	1030
0.548842	1	1	4	1030
0.548882	1	1	4	1030
0.548922	1	1	4	1030
0.548962	1	1	4	1030
0.549002	1	1	4	1030
0.549042	1	1	4	1030
0.549082	1	1	4	1030
0.549122	1	1	4	1030
0.549162	1	1	4	1030
0.549202	1	1	4	1030
0.549242	1	1	4	1030
0.549282	1	1	4	1030
0.549322	1	1	4	1030
0.549362	1	1	4	1030
0.549402	1	1	4	1030
0.549442	1	1	4	1030
0.549482	1	1	4	1030
0.549522	1	1	4	1030
0.549562	1	1	4	1030
0.549602	1	1	4	1030
0.549642	1	1	4	1030
0.549682	1	1	4	1030
0.549722	1	1	4	1030
0.549762	1	1	4	1030
0.549802	1	1	4	1030
0.549842	1	1	4	1030
0.549882	1	1	4	1030
0.549922	1	1	4	1030
0.549962	1	1	4	1030
0.550002	1	1	4	1030
0.550042	1	1	4	1030
0.550082	1	1	4	1030
0.550122	1	1	4	1030
0.550162	1	1	4	1030
0.550202	1	1	4	1030
0.550242	1	1	4	1030
0.550282	1	1	4	1030
0.550322	1	1	4	1030
0.550362	1	1	4	1030
0.550402	1	1	4	1030
0.550442	1	1	4	1030
0.550482	1	1	4	1030
0.550522	1	1	4	1030
0.550562	1	1	4	1030
0.550602	1	1	4	1030
0.550642	1	1	4	1030
0.550682	1	1	4	1030
0.550722	1	1	4	1030
0.550762	1	1	4	1030
0.550802	1	1	4	1030
0.550842	1	1	4	1030
0.550882	1	1	4	1030
0.550922	1	1	4	1030
0.550962	1	1	4	1030
0.551002	1	1	4	1030
0.551042	1	1	4	1030
0.551082	1	1	4	1030
0.551122	1	1	4	1030
0.551162	1	1	4	1030
0.551202	1	1	4	1030
0.551242	1	1	4	1030
0.551282	1	1	4	1030
0.551322	1	1	4	1030
0.551362	1	1	4	1030
0.551402	1	1	4	1030
0.551442	1	1	4	1030
0.551482	1	1	4	1030
0.551522	1	1	4	1030
0.551562	1	1	4	1030
0.551602	1	1	4	1030
0.551642	1	1	4	1030
0.551682	1	1	4	1030
0.551722	1	1	4	1030
0.551762	1	1	4	1030
0.551802	1	1	4	1030
0.551842	1	1	4	1030
0.551882	1	1	4	1030
0.551922	1	1	4	1030
0.551962	1	1	4	1030
0.552002	1	1	4	1030
0.552042	1	1	4	1030
0.552082	1	1	4	1030
0.552122	1	1	4	1030
0.552162	1	1	4	1030
0.552202	1	1	4	1030
0.552242	1	1	4	1030
0.552282	1	1	4	1030
0.552322	1	1	4	1030
0.552362	1	1	4	1030
0.552402	1	1	4	1030
0.552442	1	1	4	1030
0.552482	1	1	4	1030
0.552522	1	1	4	1030
0.552562	1	1	4	1030
0.552602	1	1	4	1030
0.552642	1	1	4	1030
0.552682	1	1	4	1030
0.552722	1	1	4	1030
0.552762	1	1	4	1030
0.552802	1	1	4	1030
0.552842	1	1	4	1030
0.552882	1	1	4	1030
0.552922	1	1	4	1030
0.552962	1	1	4	1030
0.553002	1	1	4	1030
0.553042	1	1	4	1030
0.553082	1	1	4	1030
0.553122	1	1	4	1030
0.553162	1	1	4	1030
0.553202	1	1	4	1030
0.553242	1	1	4	1030
0.553282	1	1	4	1030
0.553322	1	1	4	1030
0.553362	1	1	4	1030
0.553402	1	1	4	1030
0.553442	1	1	4	1030
0.553482	1	1	4	1030
0.553522	1	1	4	1030
0.553562	1	1	4	1030
0.553602	1	1	4	1030
0.553642	1	1	4	1030
0.553682	1	1	4	1030
0.553722	1	1	4	1030
0.553762	1	1	4	1030
0.553802	1	1	4	1030
0.553842	1	1	4	1030
0.553882	1	1	4	1030
0.553922	1	1	4	1030
0.553962	1	1	4	1030
0.554002	1	1	4	1030
0.554042	1	1	4	1030
0.554082	1	1	4	1030
0.554122	1	1	4	1030
0.554162	1	1	4	1030
0.554202	1	1	4	1030
0.554242	1	1	4	1030
0.554282	1	1	4	1030
0.554322	1	1	4	1030
0.554362	1	1	4	1030
0.554402	1	1	4	1030
0.554442	1	1	4	1030
0.554482	1	1	4	1030
0.554522	1	1	4	1030
0.554562	1	1	4	1030
0.554602	1	1	4	1030
0.554642	1	1	4	1030
0.554682	1	1	4	1030
0.554722	1	1	4	1030
0.554762	1	1	4	1030
0.554802	1	1	4	1030
0.554842	1	1	4	1030
0.554882	1	1	4	1030
0.554922	1	1	4	1030
0.554962	1	1	4	1030
0.555002	1	1	4	1030
0.555042	1	1	4	1030
0.555082	1	1	4	1030
0.555122	1	1	4	1030
0.555162	1	1	4	1030
0.555202	1	1	4	1030
0.555242	1	1	4	1030
0.555282	1	1	4	1030
0.555322	1	1	4	1030
0.555362	1	1	4	1030
0.555402	1	1	4	1030
0.555442	1	1	4	1030
0.555482	1	1	4	1030
0.555522	1	1	4	1030
0.555562	1	1	4	1030
0.555602	1	1	4	1030
0.555642	1	1	4	1030
0.555682	1	1	4	1030
0.555722	1	1	4	1030
0.555762	1	1	4	1030
0.555802	1	1	4	1030
0.555842	1	1	4	1030
0.555882	1	1	4	1030
0.555922	1	1	4	1030
0.555962	1	1	4	1030
0.556002	1	1	4	1030
0.556042	1	1	4	1030
0.556082	1	1	4	1030
0.556122	1	1	4	1030
0.556162	1	1	4	1030
0.556202	1	1	4	1030
0.556242	1	1	4	1030
0.556282	1	1	4	1030
0.556322	1	1	4	1030
0.556362	1	1	4	1030
0.556402	1	1	4	1030
0.556442	1	1	4	1030
0.556482	1	1	4	1030
0.556522	1	1	4	1030
0.556562	1	1	4	1030
0.556602	1	1	4	1030
0.556642	1	1	4	1030
0.556682	1	1	4	1030
0.556722	1	1	4	1030
0.556762	1	1	4	1030
0.556802	1	1	4	1030
0.556842	1	1	4	1030
0.556882	1	1	4	1030
0.556922	1	1	4	1030
0.556962	1	1	4	1030
0.557002	1	1	4	1030
0.557042	1	1	4	1030
0.557082	1	1	4	1030
0.557122	1	1	4	1030
0.557162	1	1	4	1030
0.557202	1	1	4	1030
0.557242	1	1	4	1030
0.557282	1	1	4	1030
0.557322	1	1	4	1030
0.557362	1	1	4	1030
0.557402	1	1	4	1030
0.557442	1	1	4	1030
0.557482	1	1	4	1030
0.557522	1	1	4	1030
0.557562	1	1	4	1030
0.557602	1	1	4	1030
0.557642	1	1	4	1030
0.557682	1	1	4	1030
0.557722	1	1	4	1030
0.557762	1	1	4	1030
0.557802	1	1	4	1030
0.557842	1	1	4	1030
0.557882	1	1	4	1030
0.557922	1	1	4	1030
0.557962	1	1	4	1030
0.558002	1	1	4	1030
0.558042	1	1	4	1030
0.558082	1	1	4	1030
0.558122	1	1	4	1030
0.558162	1	1	4	1030
0.558202	1	1	4	1030
0.558242	1	1	4	1030
0.558282	1	1	4	1030
0.558322	1	1	4	1030
0.558362	1	1	4	1030
0.558402	1	1	4	1030
0.558442	1	1	4	1030
0.558482	1	1	4	1030
0.558522	1	1	4	1030
0.558562	1	1	4	1030
0.558602	1	1	4	1030
0.558642	1	1	4	1030
0.558682	1	1	4	1030
0.558722	1	1	4	1030
0.558762	1	1	4	1030
0.558802	1	1	4	1030
0.558842	1	1	4	1030
0.558882	1	1	4	1030
0.558922	1	1	4	1030
0.558962	1	1	4	1030
0.559002	1	1	4	1030
0.559042	1	1	4	1030
0.559082	1	1	4	1030
0.559122	1	1	4	1030
0.559162	1	1	4	1030
0.559202	1	1	4	1030
0.559242	1	1	4	1030
0.559282	1	1	4	1030
0.559322	1	1	4	1030
0.559362	1	1	4	1030
0.559402	1	1	4	1030
0.559442	1	1	4	1030
0.559482	1	1	4	1030
0.559522	1	1	4	1030
0.559562	1	1	4	1030
0.559602	1	1	4	1030
0.559642	1	1	4	1030
0.559682	1	1	4	1030
0.559722	1	1	4	1030
0.559762	1	1	4	1030
0.559802	1	1	4	1030
0.559842	1	1	4	1030
0.559882	1	1	4	1030
0.559922	1	1	4	1030
0.559962	1	1	4	1030
0.560002	1	1	4	1030
0.560042	1	1	4	1030
0.560082	1	1	4	1030
0.560122	1	1	4	1030
0.560162	1	1	4	1030
0.560202	1	1	4	1030
0.560242	1	1	4	1030
0.560282	1	1	4	1030
0.560322	1	1	4	1030
0.560362	1	1	4	1030
0.560402	1	1	4	1030
0.560442	1	1	4	1030
0.560482	1	1	4	1030
0.560522	1	1	4	1030
0.560562	1	1	4	1030
0.560602	1	1	4	1030
0.560642	1	1	4	1030
0.560682	1	1	4	1030
0.560722	1	1	4	1030
0.560762	1	1	4	1030
0.560802	1	1	4	1030
0.560842	1	1	4	1030
0.560882	1	1	4	1030
0.560922	1	1	4	1030
0.560962	1	1	4	1030
0.561002	1	1	4	1030
0.561042	1	1	4	1030
0.561082	1	1	4	1030
0.561122	1	1	4	1030
0.561162	1	1	4	1030
0.561202	1	1	4	1030
0.561242	1	1	4	1030
0.561282	1	1	4	1030
0.561322	1	1	4	1030
0.561362	1	1	4	1030
0.561402	1	1	4	1030
0.561442	1	1	4	1030
0.561482	1	1	4	1030
0.561522	1	1	4	1030
0.561562	1	1	4	1030
0.561602	1	1	4	1030
0.561642	1	1	4	1030
0.561682	1	1	4	1030
0.561722	1	1	4	1030
0.561762	1	1	4	1030
0.561802	1	1	4	1030
0.561842	1	1	4	1030
0.561882	1	1	4	1030
0.561922	1	1	4	1030
0.561962	1	1	4	1030
0.562002	1	1	4	1030
0.562042	1	1	4	1030
0.562082	1	1	4	1030
0.562122	1	1	4	1030
0.562162	1	1	4	1030
0.562202	1	1	4	1030
0.562242	1	1	4	1030
0.562282	1	1	4	1030
0.562322	1	1	4	1030
0.562362	1	1	4	1030
0.562402	1	1	4	1030
0.562442	1	1	4	1030
0.562482	1	1	4	1030
0.562522	1	1	4	1030
0.562562	1	1	4	1030
0.562602	1	1	4	1030
0.562642	1	1	4	1030
0.562682	1	1	4	1030
0.562722	1	1	4	1030
0.562762	1	1	4	1030
0.562802	1	1	4	1030
0.562842	1	1	4	1030
0.562882	1	1	4	1030
0.562922	1	1	4	1030
0.562962	1	1	4	1030
0.563002	1	1	4	1030
0.563042	1	1	4	1030
0.563082	1	1	4	1030
0.563122	1	1	4	1030
0.563162	1	1	4	1030
0.563202	1	1	4	1030
0.563242	1	1	4	1030
0.563282	1	1	4	1030
0.563322	1	1	4	1030
0.563362	1	1	4	1030
0.563402	1	1	4	1030
0.563442	1	1	4	1030
0.563482	1	1	4	1030
0.563522	1	1	4	1030
0.563562	1	1	4	1030
0.563602	1	1	4	1030
0.563642	1	1	4	1030
0.563682	1	1	4	1030
0.563722	1	1	4	1030
0.563762	1	1	4	1030
0.563802	1	1	4	1030
0.563842	1	1	4	1030
0.563882	1	1	4	1030
0.563922	1	1	4	1030
0.563962	1	1	4	1030
0.564002	1	1	4	1030
0.564042	1	1	4	1030
0.564082	1	1	4	1030
0.564122	1	1	4	1030
0.564162	1	1	4	1030
0.564202	1	1	4	1030
0.564242	1	1	4	1030
0.564282	1	1	4	1030
0.564322	1	1	4	1030
0.564362	1	1	4	1030
0.564402	1	1	4	1030
0.564442	1	1	4	1030
0.564482	1	1	4	1030
0.564522	1	1	4	1030
0.564562	1	1	4	1030
0.564602	1	1	4	1030
0.564642	1	1	4	1030
0.564682	1	1	4	1030
0.564722	1	1	4	1030
0.564762	1	1	4	1030
0.564802	1	1	4	1030
0.564842	1	1	4	1030
0.564882	1	1	4	1030
0.564922	1	1	4	1030
0.564962	1	1	4	1030
0.565002	1	1	4	1030
0.565042	1	1	4	1030
0.565082	1	1	4	1030
0.565122	1	1	4	1030
0.565162	1	1	4	1030
0.565202	1	1	4	1030
0.565242	1	1	4	1030
0.565282	1	1	4	1030
0.565322	1	1	4	1030
0.565362	1	1	4	1030
0.565402	1	1	4	1030
0.565442	1	1	4	1030
0.565482	1	1	4	1030
0.565522	1	1	4	1030
0.565562	1	1	4	1030
0.565602	1	1	4	1030
0.565642	1	1	4	1030
0.565682	1	1	4	1030
0.565722	1	1	4	1030
0.565762	1	1	4	1030
0.565802	1	1	4	1030
0.565842	1	1	4	1030
0.565882	1	1	4	1030
0.565922	1	1	4	1030
0.565962	1	1	4	1030
0.566002	1	1	4	1030
0.566042	1	1	4	1030
0.566082	1	1	4	1030
0.566122	1	1	4	1030
0.566162	1	1	4	1030
0.566202	1	1	4	1030
0.566242	1	1	4	1030
0.566282	1	1	4	1030
0.566322	1	1	4	1030
0.566362	1	1	4	1030
0.566402	1	1	4	1030
0.566442	1	1	4	1030
0.566482	1	1	4	1030
0.566522	1	1	4	1030
0.566562	1	1	4	1030
0.566602	1	1	4	1030
0.566642	1	1	4	1030
0.566682	1	1	4	1030
0.566722	1	1	4	1030
0.566762	1	1	4	1030
0.566802	1	1	4	1030
0.566842	1	1	4	1030
0.566882	1	1	4	1030
0.566922	1	1	4	1030
0.566962	1	1	4	1030
0.567002	1	1	4	1030
0.567042	1	1	4	1030
0.567082	1	1	4	1030
0.567122	1	1	4	1030
0.567162	1	1	4	1030
0.567202	1	1	4	1030
0.567242	1	1	4	1030
0.567282	1	1	4	1030
0.567322	1	1	4	1030
0.567362	1	1	4	1030
0.567402	1	1	4	1030
0.567442	1	1	4	1030
0.567482	1	1	4	1030
0.567522	1	1	4	1030
0.567562	1	1	4	1030
0.567602	1	1	4	1030
0.567642	1	1	4	1030
0.567682	1	1	4	1030
0.567722	1	1	4	1030
0.567762	1	1	4	1030
0.567802	1	1	4	1030
0.567842	1	1	4	1030
0.567882	1	1	4	1030
0.567922	1	1	4	1030
0.567962	1	1	4	1030
0.568002	1	1	4	1030
0.568042	1	1	4	1030
0.568082	1	1	4	1030
0.568122	1	1	4	1030
0.568162	1	1	4	1030
0.568202	1	1	4	1030
0.568242	1	1	4	1030
0.568282	1	1	4	1030
0.568322	1	1	4	1030
0.568362	1	1	4	1030
0.568402	1	1	4	1030
0.568442	1	1	4	1030
0.568482	1	1	4	1030
0.568522	1	1	4	1030
0.568562	1	1	4	1030
0.568602	1	1	4	1030
0.568642	1	1	4	1030
0.568682	1	1	4	1030
0.568722	1	1	4	1030
0.568762	1	1	4	1030
0.568802	1	1	4	1030
0.568842	1	1	4	1030
0.568882	1	1	4	1030
0.568922	1	1	4	1030
0.568962	1	1	4	1030
0.569002	1	1	4	1030
0.569042	1	1	4	1030
0.569082	1	1	4	1030
0.569122	1	1	4	1030
0.569162	1	1	4	1030
0.569202	1	1	4	1030
0.569242	1	1	4	1030
0.569282	1	1	4	1030
0.569322	1	1	4	1030
0.569362	1	1	4	1030
0.569402	1	1	4	1030
0.569442	1	1	4	1030
0.569482	1	1	4	1030
0.569522	1	1	4	1030
0.569562	1	1	4	1030
0.569602	1	1	4	1030
0.569642	1	1	4	1030
0.569682	1	1	4	1030
0.569722	1	1	4	1030
0.569762	1	1	4	1030
0.569802	1	1	4	1030
0.569842	1	1	4	1030
0.569882	1	1	4	1030
0.569922	1	1	4	1030
0.569962	1	1	4	1030
0.570002	1	1	4	1030
0.570042	1	1	4	1030
0.570082	1	1	4	1030
0.570122	1	1	4	1030
0.570162	1	1	4	1030
0.570202	1	1	4	1030
0.570242	1	1	4	1030
0.570282	1	1	4	1030
0.570322	1	1	4	1030
0.570362	1	1	4	1030
0.570402	1	1	4	1030
0.570442	1	1	4	1030
0.570482	1	1	4	1030
0.570522	1	1	4	1030
0.570562	1	1	4	1030
0.570602	1	1	4	1030
0.570642	1	1	4	1030
0.570682	1	1	4	1030
0.570722	1	1	4	1030
0.570762	1	1	4	1030
0.570802	1	1	4	1030
0.570842	1	1	4	1030
0.570882	1	1	4	1030
0.570922	1	1	4	1030
0.570962	1	1	4	1030
0.571002	1	1	4	1030
0.571042	1	1	4	1030
0.571082	1	1	4	1030
0.571122	1	1	4	1030
0.571162	1	1	4	1030
0.571202	1	1	4	1030
0.571242	1	1	4	1030
0.571282	1	1	4	1030
0.571322	1	1	4	1030
0.571362	1	1	4	1030
0.571402	1	1	4	1030
0.571442	1	1	4	1030
0.571482	1	1	4	1030
0.571522	1	1	4	1030
0.571562	1	1	4	1030
0.571602	1	1	4	1030
0.571642	1	1	4	1030
0.571682	1	1	4	1030
0.571722	1	1	4	1030
0.571762	1	1	4	1030
0.571802	1	1	4	1030
0.571842	1	1	4	1030
0.571882	1	1	4	1030
0.571922	1	1	4	1030
0.571962	1	1	4	1030
0.572002	1	1	4	1030
0.572042	1	1	4	1030
0.572082	1	1	4	1030
0.572122	1	1	4	1030
0.572162	1	1	4	1030
0.572202	1	1	4	1030
0.572242	1	1	4	1030
0.572282	1	1	4	1030
0.572322	1	1	4	1030
0.572362	1	1	4	1030
0.572402	1	1	4	1030
0.572442	1	1	4	1030
0.572482	1	1	4	1030
0.572522	1	1	4	1030
0.572562	1	1	4	1030
0.572602	1	1	4	1030
0.572642	1	1	4	1030
0.572682	1	1	4	1030
0.572722	1	1	4	1030
0.572762	1	1	4	1030
0.572802	1	1	4	1030
0.572842	1	1	4	1030
0.572882	1	1	4	1030
0.572922	1	1	4	1030
0.572962	1	1	4	1030
0.573002	1	1	4	1030
0.573042	1	1	4	1030
0.573082	1	1	4	1030
0.573122	1	1	4	1030
0.573162	1	1	4	1030
0.573202	1	1	4	1030
0.573242	1	1	4	1030
0.573282	1	1	4	1030
0.573322	1	1	4	1030
0.573362	1	1	4	1030
0.573402	1	1	4	1030
0.573442	1	1	4	1030
0.573482	1	1	4	1030
0.573522	1	1	4	1030
0.573562	1	1	4	1030
0.573602	1	1	4	1030
0.573642	1	1	4	1030
0.573682	1	1	4	1030
0.573722	1	1	4	1030
0.573762	1	1	4	1030
0.573802	1	1	4	1030
0.573842	1	1	4	1030
0.573882	1	1	4	1030
0.573922	1	1	4	1030
0.573962	1	1	4	1030
0.574002	1	1	4	1030
0.574042	1	1	4	1030
0.574082	1	1	4	1030
0.574122	1	1	4	1030
0.574162	1	1	4	1030
0.574202	1	1	4	1030
0.574242	1	1	4	1030
0.574282	1	1	4	1030
0.574322	1	1	4	1030
0.574362	1	1	4	1030
0.574402	1	1	4	1030
0.574442	1	1	4	1030
0.574482	1	1	4	1030
0.574522	1	1	4	1030
0.574562	1	1	4	1030
0.574602	1	1	4	1030
0.574642	1	1	4	1030
0.574682	1	1	4	1030
0.574722	1	1	4	1030
0.574762	1	1	4	1030
